TraceNumber,DateTime,ClassName,FunctionName,Parameters,Line,StackDepth,AlwaysUsed
2378,2017-11-18T17:25:11.296,org.jfree.chart.axis.Axis,getPlot,(),1029 ,8,true
2379,2017-11-18T17:25:11.296,org.jfree.chart.plot.XYPlot,getDataRange,(org.jfree.chart.axis.ValueAxis),4411 ,8,true
2380,2017-11-18T17:25:11.297,org.jfree.chart.plot.XYPlot,getDomainAxisIndex,(org.jfree.chart.axis.ValueAxis),4349 ,9,true
2381,2017-11-18T17:25:11.297,org.jfree.chart.plot.XYPlot,findDomainAxisIndex,(org.jfree.chart.axis.ValueAxis),4362 ,10,true
2382,2017-11-18T17:25:11.297,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,(java.lang.Integer),4294 ,9,true
2383,2017-11-18T17:25:11.297,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,10,true
2384,2017-11-18T17:25:11.297,org.jfree.chart.plot.XYPlot,getRangeAxisIndex,(org.jfree.chart.axis.ValueAxis),4380 ,9,true
2385,2017-11-18T17:25:11.297,org.jfree.chart.plot.XYPlot,findRangeAxisIndex,(org.jfree.chart.axis.ValueAxis),4393 ,10,true
2386,2017-11-18T17:25:11.297,org.jfree.chart.plot.Plot,getParent,(),506 ,10,true
2387,2017-11-18T17:25:11.297,org.jfree.chart.plot.XYPlot,getRendererForDataset,(org.jfree.data.xy.XYDataset),1709 ,9,true
2388,2017-11-18T17:25:11.297,org.jfree.chart.plot.XYPlot,indexOf,(org.jfree.data.xy.XYDataset),1417 ,10,true
2389,2017-11-18T17:25:11.298,org.jfree.chart.renderer.xy.XYBarRenderer,findDomainBounds,(org.jfree.data.xy.XYDataset),1175 ,9,false
2390,2017-11-18T17:25:11.298,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,findDomainBounds,(org.jfree.data.xy.XYDataset  boolean),719 ,10,true
2391,2017-11-18T17:25:11.299,org.jfree.chart.renderer.AbstractRenderer,getDataBoundsIncludesVisibleSeriesOnly,(),2660 ,11,true
2392,2017-11-18T17:25:11.299,org.jfree.data.xy.XYBarDataset,getSeriesCount,(),126 ,11,false
2393,2017-11-18T17:25:11.299,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,12,true
2394,2017-11-18T17:25:11.302,org.jfree.chart.renderer.AbstractRenderer,isSeriesVisible,(int),530 ,11,true
2395,2017-11-18T17:25:11.302,org.jfree.chart.util.BooleanList,getBoolean,(int),53 ,12,true
2396,2017-11-18T17:25:11.302,org.jfree.chart.util.AbstractObjectList,get,(int),93 ,13,true
2397,2017-11-18T17:25:11.303,org.jfree.data.xy.XYBarDataset,getSeriesKey,(int),139 ,11,false
2398,2017-11-18T17:25:11.303,org.jfree.data.xy.XYSeriesCollection,getSeriesKey,(int),306 ,12,true
2399,2017-11-18T17:25:11.303,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,13,true
2400,2017-11-18T17:25:11.303,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,14,true
2401,2017-11-18T17:25:11.303,org.jfree.data.general.Series,getKey,(),137 ,13,true
2402,2017-11-18T17:25:11.303,org.jfree.data.general.DatasetUtils,findDomainBounds,(org.jfree.data.xy.XYDataset  java.util.List  boolean),688 ,11,true
2403,2017-11-18T17:25:11.303,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,12,true
2404,2017-11-18T17:25:11.303,org.jfree.data.general.DatasetUtils,iterateToFindDomainBounds,(org.jfree.data.xy.XYDataset  java.util.List  boolean),1361 ,12,true
2405,2017-11-18T17:25:11.304,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,13,true
2406,2017-11-18T17:25:11.304,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,13,true
2407,2017-11-18T17:25:11.304,org.jfree.data.general.AbstractSeriesDataset,indexOf,(java.lang.Comparable),98 ,13,true
2408,2017-11-18T17:25:11.304,org.jfree.data.xy.XYBarDataset,getSeriesCount,(),126 ,14,false
2409,2017-11-18T17:25:11.304,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,15,true
2410,2017-11-18T17:25:11.304,org.jfree.data.xy.XYBarDataset,getSeriesKey,(int),139 ,14,false
2411,2017-11-18T17:25:11.304,org.jfree.data.xy.XYSeriesCollection,getSeriesKey,(int),306 ,15,true
2412,2017-11-18T17:25:11.304,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,16,true
2413,2017-11-18T17:25:11.305,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,17,true
2414,2017-11-18T17:25:11.305,org.jfree.data.general.Series,getKey,(),137 ,16,true
2415,2017-11-18T17:25:11.305,org.jfree.data.xy.XYBarDataset,getItemCount,(int),151 ,13,false
2416,2017-11-18T17:25:11.305,org.jfree.data.xy.XYSeriesCollection,getItemCount,(int),344 ,14,true
2417,2017-11-18T17:25:11.305,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,15,true
2418,2017-11-18T17:25:11.305,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,16,true
2419,2017-11-18T17:25:11.305,org.jfree.data.xy.XYSeries,getItemCount,(),347 ,15,true
2420,2017-11-18T17:25:11.305,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,13,false
2421,2017-11-18T17:25:11.306,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,14,true
2422,2017-11-18T17:25:11.306,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,15,true
2423,2017-11-18T17:25:11.306,org.jfree.data.xy.XYSeries,getX,(int),645 ,16,true
2424,2017-11-18T17:25:11.306,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,17,true
2425,2017-11-18T17:25:11.306,org.jfree.data.xy.XYDataItem,getX,(),97 ,17,true
2426,2017-11-18T17:25:11.306,org.jfree.data.xy.XYBarDataset,getStartXValue,(int  int),245 ,13,false
2427,2017-11-18T17:25:11.306,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,14,false
2428,2017-11-18T17:25:11.306,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,15,true
2429,2017-11-18T17:25:11.306,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,16,true
2430,2017-11-18T17:25:11.307,org.jfree.data.xy.XYSeries,getX,(int),645 ,17,true
2431,2017-11-18T17:25:11.307,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,18,true
2432,2017-11-18T17:25:11.307,org.jfree.data.xy.XYDataItem,getX,(),97 ,18,true
2433,2017-11-18T17:25:11.307,org.jfree.data.xy.XYBarDataset,getEndXValue,(int  int),279 ,13,false
2434,2017-11-18T17:25:11.307,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,14,false
2435,2017-11-18T17:25:11.307,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,15,true
2436,2017-11-18T17:25:11.307,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,16,true
2437,2017-11-18T17:25:11.308,org.jfree.data.xy.XYSeries,getX,(int),645 ,17,true
2438,2017-11-18T17:25:11.308,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,18,true
2439,2017-11-18T17:25:11.308,org.jfree.data.xy.XYDataItem,getX,(),97 ,18,true
2440,2017-11-18T17:25:11.308,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,13,false
2441,2017-11-18T17:25:11.309,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,14,true
2442,2017-11-18T17:25:11.309,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,15,true
2443,2017-11-18T17:25:11.309,org.jfree.data.xy.XYSeries,getX,(int),645 ,16,true
2444,2017-11-18T17:25:11.309,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,17,true
2445,2017-11-18T17:25:11.310,org.jfree.data.xy.XYDataItem,getX,(),97 ,17,true
2446,2017-11-18T17:25:11.310,org.jfree.data.xy.XYBarDataset,getStartXValue,(int  int),245 ,13,false
2447,2017-11-18T17:25:11.310,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,14,false
2448,2017-11-18T17:25:11.310,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,15,true
2449,2017-11-18T17:25:11.311,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,16,true
2450,2017-11-18T17:25:11.311,org.jfree.data.xy.XYSeries,getX,(int),645 ,17,true
2451,2017-11-18T17:25:11.311,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,18,true
2452,2017-11-18T17:25:11.311,org.jfree.data.xy.XYDataItem,getX,(),97 ,18,true
2453,2017-11-18T17:25:11.312,org.jfree.data.xy.XYBarDataset,getEndXValue,(int  int),279 ,13,false
2454,2017-11-18T17:25:11.312,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,14,false
2455,2017-11-18T17:25:11.312,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,15,true
2456,2017-11-18T17:25:11.313,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,16,true
2457,2017-11-18T17:25:11.313,org.jfree.data.xy.XYSeries,getX,(int),645 ,17,true
2458,2017-11-18T17:25:11.313,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,18,true
2459,2017-11-18T17:25:11.313,org.jfree.data.xy.XYDataItem,getX,(),97 ,18,true
2460,2017-11-18T17:25:11.314,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,13,false
2461,2017-11-18T17:25:11.314,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,14,true
2462,2017-11-18T17:25:11.314,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,15,true
2463,2017-11-18T17:25:11.316,org.jfree.data.xy.XYSeries,getX,(int),645 ,16,true
2464,2017-11-18T17:25:11.316,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,17,true
2465,2017-11-18T17:25:11.316,org.jfree.data.xy.XYDataItem,getX,(),97 ,17,true
2466,2017-11-18T17:25:11.317,org.jfree.data.xy.XYBarDataset,getStartXValue,(int  int),245 ,13,false
2467,2017-11-18T17:25:11.317,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,14,false
2468,2017-11-18T17:25:11.317,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,15,true
2469,2017-11-18T17:25:11.317,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,16,true
2470,2017-11-18T17:25:11.317,org.jfree.data.xy.XYSeries,getX,(int),645 ,17,true
2471,2017-11-18T17:25:11.318,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,18,true
2472,2017-11-18T17:25:11.318,org.jfree.data.xy.XYDataItem,getX,(),97 ,18,true
2473,2017-11-18T17:25:11.318,org.jfree.data.xy.XYBarDataset,getEndXValue,(int  int),279 ,13,false
2474,2017-11-18T17:25:11.318,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,14,false
2475,2017-11-18T17:25:11.318,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,15,true
2476,2017-11-18T17:25:11.318,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,16,true
2477,2017-11-18T17:25:11.318,org.jfree.data.xy.XYSeries,getX,(int),645 ,17,true
2478,2017-11-18T17:25:11.318,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,18,true
2479,2017-11-18T17:25:11.319,org.jfree.data.xy.XYDataItem,getX,(),97 ,18,true
2480,2017-11-18T17:25:11.319,org.jfree.data.Range,combine,(org.jfree.data.Range  org.jfree.data.Range),217 ,9,true
2481,2017-11-18T17:25:11.319,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,getAnnotations,(),608 ,9,true
2482,2017-11-18T17:25:11.319,org.jfree.data.Range,getUpperBound,(),114 ,8,true
2483,2017-11-18T17:25:11.319,org.jfree.data.Range,getLowerBound,(),105 ,8,true
2484,2017-11-18T17:25:11.319,org.jfree.chart.axis.NumberAxis,getAutoRangeIncludesZero,(),243 ,8,true
2485,2017-11-18T17:25:11.320,org.jfree.chart.axis.ValueAxis,getFixedAutoRange,(),1160 ,8,true
2486,2017-11-18T17:25:11.322,org.jfree.chart.axis.ValueAxis,getAutoRangeMinimumSize,(),1015 ,8,true
2487,2017-11-18T17:25:11.323,org.jfree.chart.axis.NumberAxis,getAutoRangeStickyZero,(),278 ,8,true
2488,2017-11-18T17:25:11.323,org.jfree.chart.axis.ValueAxis,getUpperMargin,(),1130 ,8,true
2489,2017-11-18T17:25:11.323,org.jfree.chart.axis.ValueAxis,getLowerMargin,(),1097 ,8,true
2490,2017-11-18T17:25:11.323,org.jfree.chart.axis.ValueAxis,setRange,(org.jfree.data.Range  boolean  boolean),1276 ,8,true
2491,2017-11-18T17:25:11.323,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,9,true
2492,2017-11-18T17:25:11.323,org.jfree.data.Range,getLength,(),123 ,9,true
2493,2017-11-18T17:25:11.323,org.jfree.chart.axis.Axis,addChangeListener,(org.jfree.chart.event.AxisChangeListener),1183 ,5,true
2494,2017-11-18T17:25:11.324,org.jfree.chart.plot.XYPlot,mapDatasetToRangeAxis,(int  int),1469 ,5,true
2495,2017-11-18T17:25:11.324,org.jfree.chart.plot.XYPlot,mapDatasetToRangeAxes,(int  java.util.List),1485 ,6,true
2496,2017-11-18T17:25:11.324,org.jfree.chart.util.Args,requireNonNegative,(int  java.lang.String),67 ,7,true
2497,2017-11-18T17:25:11.324,org.jfree.chart.plot.XYPlot,checkAxisIndices,(java.util.List),1504 ,7,true
2498,2017-11-18T17:25:11.324,org.jfree.chart.plot.XYPlot,getDataset,(int),1359 ,7,true
2499,2017-11-18T17:25:11.324,org.jfree.chart.plot.XYPlot,datasetChanged,(org.jfree.data.general.DatasetChangeEvent),4533 ,7,true
2500,2017-11-18T17:25:11.325,org.jfree.chart.plot.XYPlot,configureDomainAxes,(),972 ,8,true
2501,2017-11-18T17:25:11.325,org.jfree.chart.axis.NumberAxis,configure,(),415 ,9,true
2502,2017-11-18T17:25:11.325,org.jfree.chart.axis.ValueAxis,isAutoRange,(),971 ,10,true
2503,2017-11-18T17:25:11.325,org.jfree.chart.axis.NumberAxis,autoAdjustRange,(),426 ,10,true
2504,2017-11-18T17:25:11.325,org.jfree.chart.axis.Axis,getPlot,(),1029 ,11,true
2505,2017-11-18T17:25:11.325,org.jfree.chart.plot.XYPlot,getDataRange,(org.jfree.chart.axis.ValueAxis),4411 ,11,true
2506,2017-11-18T17:25:11.325,org.jfree.chart.plot.XYPlot,getDomainAxisIndex,(org.jfree.chart.axis.ValueAxis),4349 ,12,true
2507,2017-11-18T17:25:11.326,org.jfree.chart.plot.XYPlot,findDomainAxisIndex,(org.jfree.chart.axis.ValueAxis),4362 ,13,true
2508,2017-11-18T17:25:11.326,org.jfree.chart.plot.XYPlot,getDatasetsMappedToDomainAxis,(java.lang.Integer),4294 ,12,true
2509,2017-11-18T17:25:11.326,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,13,true
2510,2017-11-18T17:25:11.326,org.jfree.chart.plot.XYPlot,getRangeAxisIndex,(org.jfree.chart.axis.ValueAxis),4380 ,12,true
2511,2017-11-18T17:25:11.326,org.jfree.chart.plot.XYPlot,findRangeAxisIndex,(org.jfree.chart.axis.ValueAxis),4393 ,13,true
2512,2017-11-18T17:25:11.326,org.jfree.chart.plot.Plot,getParent,(),506 ,13,true
2513,2017-11-18T17:25:11.326,org.jfree.chart.plot.XYPlot,getRendererForDataset,(org.jfree.data.xy.XYDataset),1709 ,12,true
2514,2017-11-18T17:25:11.326,org.jfree.chart.plot.XYPlot,indexOf,(org.jfree.data.xy.XYDataset),1417 ,13,true
2515,2017-11-18T17:25:11.327,org.jfree.chart.renderer.xy.XYBarRenderer,findDomainBounds,(org.jfree.data.xy.XYDataset),1175 ,12,false
2516,2017-11-18T17:25:11.327,org.jfree.chart.renderer.xy.AbstractXYItemRenderer,findDomainBounds,(org.jfree.data.xy.XYDataset  boolean),719 ,13,true
2517,2017-11-18T17:25:11.327,org.jfree.chart.renderer.AbstractRenderer,getDataBoundsIncludesVisibleSeriesOnly,(),2660 ,14,true
2518,2017-11-18T17:25:11.327,org.jfree.data.xy.XYBarDataset,getSeriesCount,(),126 ,14,false
2519,2017-11-18T17:25:11.327,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,15,true
2520,2017-11-18T17:25:11.327,org.jfree.chart.renderer.AbstractRenderer,isSeriesVisible,(int),530 ,14,true
2521,2017-11-18T17:25:11.327,org.jfree.chart.util.BooleanList,getBoolean,(int),53 ,15,true
2522,2017-11-18T17:25:11.327,org.jfree.chart.util.AbstractObjectList,get,(int),93 ,16,true
2523,2017-11-18T17:25:11.327,org.jfree.data.xy.XYBarDataset,getSeriesKey,(int),139 ,14,false
2524,2017-11-18T17:25:11.327,org.jfree.data.xy.XYSeriesCollection,getSeriesKey,(int),306 ,15,true
2525,2017-11-18T17:25:11.328,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,16,true
2526,2017-11-18T17:25:11.328,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,17,true
2527,2017-11-18T17:25:11.328,org.jfree.data.general.Series,getKey,(),137 ,16,true
2528,2017-11-18T17:25:11.328,org.jfree.data.general.DatasetUtils,findDomainBounds,(org.jfree.data.xy.XYDataset  java.util.List  boolean),688 ,14,true
2529,2017-11-18T17:25:11.328,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,15,true
2530,2017-11-18T17:25:11.328,org.jfree.data.general.DatasetUtils,iterateToFindDomainBounds,(org.jfree.data.xy.XYDataset  java.util.List  boolean),1361 ,15,true
2531,2017-11-18T17:25:11.328,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,16,true
2532,2017-11-18T17:25:11.328,org.jfree.chart.util.Args,nullNotPermitted,(java.lang.Object  java.lang.String),55 ,16,true
2533,2017-11-18T17:25:11.328,org.jfree.data.general.AbstractSeriesDataset,indexOf,(java.lang.Comparable),98 ,16,true
2534,2017-11-18T17:25:11.329,org.jfree.data.xy.XYBarDataset,getSeriesCount,(),126 ,17,false
2535,2017-11-18T17:25:11.329,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,18,true
2536,2017-11-18T17:25:11.329,org.jfree.data.xy.XYBarDataset,getSeriesKey,(int),139 ,17,false
2537,2017-11-18T17:25:11.329,org.jfree.data.xy.XYSeriesCollection,getSeriesKey,(int),306 ,18,true
2538,2017-11-18T17:25:11.329,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,19,true
2539,2017-11-18T17:25:11.329,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,20,true
2540,2017-11-18T17:25:11.329,org.jfree.data.general.Series,getKey,(),137 ,19,true
2541,2017-11-18T17:25:11.329,org.jfree.data.xy.XYBarDataset,getItemCount,(int),151 ,16,false
2542,2017-11-18T17:25:11.329,org.jfree.data.xy.XYSeriesCollection,getItemCount,(int),344 ,17,true
2543,2017-11-18T17:25:11.330,org.jfree.data.xy.XYSeriesCollection,getSeries,(int),262 ,18,true
2544,2017-11-18T17:25:11.330,org.jfree.data.xy.XYSeriesCollection,getSeriesCount,(),224 ,19,true
2545,2017-11-18T17:25:11.330,org.jfree.data.xy.XYSeries,getItemCount,(),347 ,18,true
2546,2017-11-18T17:25:11.330,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,16,false
2547,2017-11-18T17:25:11.330,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,17,true
2548,2017-11-18T17:25:11.330,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,18,true
2549,2017-11-18T17:25:11.330,org.jfree.data.xy.XYSeries,getX,(int),645 ,19,true
2550,2017-11-18T17:25:11.330,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,20,true
2551,2017-11-18T17:25:11.330,org.jfree.data.xy.XYDataItem,getX,(),97 ,20,true
2552,2017-11-18T17:25:11.330,org.jfree.data.xy.XYBarDataset,getStartXValue,(int  int),245 ,16,false
2553,2017-11-18T17:25:11.331,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,17,false
2554,2017-11-18T17:25:11.331,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,18,true
2555,2017-11-18T17:25:11.331,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,19,true
2556,2017-11-18T17:25:11.331,org.jfree.data.xy.XYSeries,getX,(int),645 ,20,true
2557,2017-11-18T17:25:11.331,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,21,true
2558,2017-11-18T17:25:11.332,org.jfree.data.xy.XYDataItem,getX,(),97 ,21,true
2559,2017-11-18T17:25:11.332,org.jfree.data.xy.XYBarDataset,getEndXValue,(int  int),279 ,16,false
2560,2017-11-18T17:25:11.332,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,17,false
2561,2017-11-18T17:25:11.332,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,18,true
2562,2017-11-18T17:25:11.333,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,19,true
2563,2017-11-18T17:25:11.333,org.jfree.data.xy.XYSeries,getX,(int),645 ,20,true
2564,2017-11-18T17:25:11.333,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,21,true
2565,2017-11-18T17:25:11.333,org.jfree.data.xy.XYDataItem,getX,(),97 ,21,true
2566,2017-11-18T17:25:11.333,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,16,false
2567,2017-11-18T17:25:11.334,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,17,true
2568,2017-11-18T17:25:11.334,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,18,true
2569,2017-11-18T17:25:11.334,org.jfree.data.xy.XYSeries,getX,(int),645 ,19,true
2570,2017-11-18T17:25:11.334,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,20,true
2571,2017-11-18T17:25:11.334,org.jfree.data.xy.XYDataItem,getX,(),97 ,20,true
2572,2017-11-18T17:25:11.334,org.jfree.data.xy.XYBarDataset,getStartXValue,(int  int),245 ,16,false
2573,2017-11-18T17:25:11.334,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,17,false
2574,2017-11-18T17:25:11.335,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,18,true
2575,2017-11-18T17:25:11.335,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,19,true
2576,2017-11-18T17:25:11.335,org.jfree.data.xy.XYSeries,getX,(int),645 ,20,true
2577,2017-11-18T17:25:11.335,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,21,true
2578,2017-11-18T17:25:11.335,org.jfree.data.xy.XYDataItem,getX,(),97 ,21,true
2579,2017-11-18T17:25:11.338,org.jfree.data.xy.XYBarDataset,getEndXValue,(int  int),279 ,16,false
2580,2017-11-18T17:25:11.338,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,17,false
2581,2017-11-18T17:25:11.339,org.jfree.data.xy.AbstractXYDataset,getXValue,(int  int),76 ,18,true
2582,2017-11-18T17:25:11.339,org.jfree.data.xy.XYSeriesCollection,getX,(int  int),357 ,19,true
2583,2017-11-18T17:25:11.339,org.jfree.data.xy.XYSeries,getX,(int),645 ,20,true
2584,2017-11-18T17:25:11.339,org.jfree.data.xy.XYSeries,getRawDataItem,(int),634 ,21,true
2585,2017-11-18T17:25:11.339,org.jfree.data.xy.XYDataItem,getX,(),97 ,21,true
2586,2017-11-18T17:25:11.340,org.jfree.data.xy.XYBarDataset,getXValue,(int  int),181 ,16,false
